datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B1;C;D;E;F;D1;F1;D2;F2;D3;F3;D4;F4;D5;F5;D6;F6;D7;F7;D8;F8;D9;F9;D10;F10;D11;F11;D12;F12;D13;F13;D14;F14;D15;F15;D16;F16;D17;F17;D18;F18;D19;F19;D20;F20;D21;F21;D22;F22;D23;F23;D24;F24;D25;F25;D26;F26;D27;F27
26.09.2021;Bundestagswahl;14713000;5125;5125;1;1;0;0;0;0;831;831;8;823;3;828;28;30;88;71;212;139;111;137;70;91;258;288;0;11;27;19;0;1;11;8;3;5;3;1;0;5;2;1;4;5;0;0;0;1;0;0;5;4;0;2;0;1;0;8;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;5135;5135;1;1;0;0;0;0;786;786;3;783;1;785;39;35;92;70;209;135;123;155;60;72;220;259;0;9;22;16;0;2;8;9;2;4;1;1;0;2;1;2;6;5;0;0;0;0;0;0;0;0;0;1;0;4;0;4;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;5145;5145;1;1;0;0;0;0;786;786;6;780;1;785;47;39;96;77;197;121;97;135;42;62;235;268;0;15;22;16;0;1;15;15;3;4;4;2;0;3;1;0;16;17;0;0;0;0;0;1;4;4;0;3;0;1;0;1;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;5205;5205;1;1;0;0;0;0;890;890;5;885;5;885;94;91;92;76;221;158;121;149;60;66;218;245;0;21;24;18;0;0;14;9;7;6;7;8;0;1;4;2;17;16;0;0;0;0;0;0;2;2;0;9;0;4;0;4;;;;;;;;;4;0
26.09.2021;Bundestagswahl;14713000;5215;5215;1;1;0;0;0;0;830;830;11;819;6;824;66;62;91;73;214;143;133;164;63;68;169;205;0;17;29;21;0;1;18;19;5;7;3;3;0;1;1;2;18;17;0;0;0;0;0;0;7;6;0;2;0;6;0;7;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;5305;5305;1;1;0;0;0;0;916;916;9;907;8;908;107;99;199;167;150;106;221;263;65;74;98;117;0;12;20;13;0;1;19;22;6;5;3;1;0;0;1;1;14;9;0;0;0;1;0;1;3;1;0;8;0;4;0;3;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;5315;5315;1;1;0;0;0;0;915;915;4;911;5;910;126;130;212;169;140;102;187;225;79;95;101;105;0;19;18;13;0;0;22;21;9;4;0;1;0;2;0;1;17;14;0;0;0;1;0;0;0;0;0;3;0;4;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;5405;5405;1;1;0;0;0;0;598;598;4;594;2;596;68;77;177;117;117;74;94;143;41;64;65;79;0;9;6;5;0;0;11;12;4;3;1;0;0;2;2;0;6;5;0;0;0;0;0;1;1;1;0;2;0;1;0;1;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;5415;5415;1;1;0;0;0;0;598;598;5;593;2;596;74;64;161;119;78;63;114;148;64;69;63;71;0;14;8;11;0;2;11;9;6;6;3;0;0;2;0;0;8;9;0;1;0;0;0;0;1;1;0;4;0;2;0;1;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;5505;5505;1;1;0;0;0;0;303;303;1;302;1;302;37;42;97;54;39;27;45;61;28;40;34;48;0;10;2;1;0;0;10;6;3;2;2;2;0;1;0;0;4;3;0;0;0;0;0;0;1;0;0;0;0;1;0;4;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;6005;6005;1;1;0;0;0;0;1032;1032;15;1017;7;1025;117;108;193;165;203;137;216;291;98;107;108;108;0;18;22;16;0;3;27;21;7;8;2;1;0;5;3;2;17;13;0;0;0;1;0;2;1;3;0;6;0;6;0;4;;;;;;;;;3;0
26.09.2021;Bundestagswahl;14713000;6105;6105;1;1;0;0;0;0;599;599;1;598;0;599;72;67;104;97;148;105;146;185;49;54;45;45;0;19;10;6;0;3;7;3;2;1;5;2;0;1;1;1;7;6;0;1;0;0;0;1;2;0;0;1;0;1;0;0;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;6115;6115;1;1;0;0;0;0;572;572;6;566;4;568;78;77;80;80;138;94;143;188;36;36;47;37;0;18;17;11;0;2;10;5;4;4;1;0;0;0;3;2;4;4;0;0;0;2;0;0;4;2;0;2;0;2;0;2;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;6205;6205;1;1;0;0;0;0;678;678;11;667;7;671;100;99;118;102;171;123;152;197;38;49;30;35;0;18;13;5;0;3;13;9;7;4;2;2;0;1;3;1;18;12;0;2;0;0;0;0;1;0;0;5;0;3;0;1;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;6215;6215;1;1;0;0;0;0;628;628;7;621;7;621;85;82;120;107;150;94;167;190;32;47;29;42;0;16;8;4;0;1;12;10;5;1;2;2;0;1;3;1;6;4;0;1;0;4;0;5;2;0;0;0;0;6;0;3;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;6225;6225;1;1;0;0;0;0;622;622;8;614;3;619;98;105;122;98;153;108;139;169;26;36;44;56;0;11;6;10;0;0;8;8;6;0;2;1;0;2;3;5;6;2;0;0;0;0;0;0;1;3;0;3;0;1;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;6305;6305;1;1;0;0;0;0;542;542;4;538;2;540;56;50;168;146;93;64;121;171;43;47;36;33;0;5;5;5;0;0;7;3;0;0;2;1;0;0;0;1;5;2;0;1;0;1;0;1;2;1;0;1;0;3;0;4;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;6315;6315;1;1;0;0;0;0;546;546;4;542;2;544;62;63;152;128;81;52;104;143;59;65;51;48;0;7;9;7;0;1;10;10;3;2;1;1;0;0;0;0;9;10;0;0;0;0;0;0;0;0;0;2;0;3;0;2;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;6405;6405;1;1;0;0;0;0;635;635;12;623;4;631;84;84;114;107;126;91;138;173;67;64;46;49;0;16;13;5;0;1;15;9;7;3;2;3;0;0;1;0;8;5;0;1;0;4;0;2;2;2;0;9;0;3;0;0;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;6415;6415;1;1;0;0;0;0;740;740;6;734;2;738;130;117;141;123;129;94;155;200;63;64;57;64;0;12;19;14;0;2;17;12;5;6;2;0;0;1;3;4;8;6;0;0;0;2;0;0;5;4;0;7;0;4;0;2;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;6425;6425;1;1;0;0;0;0;676;676;9;667;6;670;113;111;121;98;134;79;160;208;46;59;35;44;0;21;16;8;0;2;16;13;7;3;3;2;0;0;2;1;9;11;0;0;0;1;0;0;4;1;0;4;0;4;0;0;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;6505;6505;1;1;0;0;0;0;551;551;7;544;4;547;78;80;99;67;131;82;118;160;36;42;44;57;0;23;19;10;0;0;7;12;0;1;0;2;0;1;2;0;4;2;0;2;0;2;0;2;6;1;0;0;0;1;0;0;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;6515;6515;1;1;0;0;0;0;583;583;11;572;7;576;96;88;95;86;151;96;131;161;30;39;31;45;0;20;8;7;0;2;14;9;3;6;3;2;0;0;2;2;4;4;0;0;0;3;0;0;2;0;0;4;0;1;0;1;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;6605;6605;1;1;0;0;0;0;359;359;2;357;0;359;50;47;88;74;70;37;63;99;38;43;32;38;0;4;6;9;0;1;4;1;3;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;0;0;0;1;0;1;0;0;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;7005;7005;1;1;0;0;0;0;838;838;10;828;5;833;30;29;68;47;285;187;116;114;47;66;218;305;0;12;25;24;0;1;8;5;0;5;5;6;0;1;1;2;21;18;0;1;0;0;0;0;2;1;0;0;0;4;0;5;2;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;7015;7015;1;1;0;0;0;0;677;677;5;672;0;677;20;18;58;38;219;140;118;116;33;39;181;270;0;7;18;9;0;0;9;6;0;5;1;3;0;2;0;0;9;10;0;1;0;0;0;0;5;2;0;2;0;4;0;5;1;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;7025;7025;1;1;0;0;0;0;645;645;3;642;1;644;32;27;48;37;180;132;130;107;23;31;185;249;0;12;18;16;0;1;10;7;0;5;0;0;0;3;2;0;10;10;0;0;0;0;0;1;3;1;0;1;0;2;0;2;0;0;1;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;7105;7105;1;1;0;0;0;0;853;853;4;849;2;851;41;38;76;42;281;194;116;106;47;59;209;308;0;21;37;33;0;2;13;13;0;4;6;3;0;2;1;0;10;10;0;1;0;0;0;1;5;1;0;3;0;3;0;7;3;0;1;0;2;0;1;0;;
26.09.2021;Bundestagswahl;14713000;7115;7115;1;1;0;0;0;0;832;832;5;827;4;828;43;42;95;67;263;168;115;130;46;59;201;292;0;14;33;22;0;1;9;6;0;4;0;0;0;1;0;0;8;6;0;1;0;0;0;0;5;2;0;3;0;0;0;10;5;0;1;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;7125;7125;1;1;0;0;0;0;784;784;2;782;2;782;31;33;66;47;224;143;146;147;43;61;228;313;0;11;18;9;0;0;7;2;0;0;3;0;0;0;2;0;6;5;0;0;0;0;0;2;5;2;0;2;0;2;0;3;1;0;0;0;1;0;1;0;;
26.09.2021;Bundestagswahl;14713000;7135;7135;1;1;0;0;0;0;919;919;5;914;4;915;40;41;89;59;286;195;140;140;54;74;236;326;0;15;37;27;0;0;13;12;0;4;4;3;0;1;0;0;5;6;0;2;0;0;0;0;2;0;0;1;0;1;0;8;3;0;2;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;7145;7145;1;1;0;0;0;0;838;838;1;837;0;838;36;33;81;50;267;177;141;111;56;77;206;323;0;12;23;16;0;3;9;4;0;4;1;1;0;4;0;0;5;7;0;0;0;0;0;0;5;3;0;3;0;2;0;8;3;0;1;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;7205;7205;1;1;0;0;0;0;658;658;11;647;4;654;75;74;112;79;115;93;131;134;59;69;87;109;0;22;25;14;0;0;11;12;0;4;4;6;0;3;0;0;13;16;0;1;0;0;0;0;11;3;0;4;0;6;0;5;2;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;7215;7215;1;1;0;0;0;0;623;623;3;620;4;619;73;68;111;97;99;86;162;160;39;45;80;100;0;11;18;13;0;2;19;16;0;3;1;0;0;2;0;0;6;6;0;0;0;1;0;2;2;1;0;2;0;4;0;0;6;0;1;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;7305;7305;1;1;0;0;0;0;809;809;13;796;4;805;66;71;153;106;144;102;145;151;77;99;117;167;0;21;23;18;0;1;23;16;0;6;6;7;0;4;5;0;23;17;0;1;0;0;0;2;4;2;0;3;0;8;0;3;5;0;1;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;7315;7315;1;1;0;0;0;0;727;727;4;723;2;725;76;73;145;117;119;87;151;164;62;76;105;133;0;15;19;12;0;1;21;18;0;5;2;1;0;1;4;3;11;7;0;0;0;0;0;2;4;1;0;0;0;6;0;3;2;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;7325;7325;1;1;0;0;0;0;796;796;2;794;4;792;73;68;145;124;125;101;223;230;50;67;112;132;0;14;20;18;0;1;24;20;0;2;0;0;0;1;1;1;7;6;0;0;0;0;0;0;3;0;0;4;0;3;0;0;4;0;1;0;5;0;1;0;;
26.09.2021;Bundestagswahl;14713000;7405;7405;1;1;0;0;0;0;985;985;7;978;6;979;137;135;260;167;98;86;212;252;86;137;96;107;0;26;23;13;0;0;26;19;0;4;3;1;0;0;1;1;13;17;0;0;0;1;0;0;8;5;0;6;0;2;0;0;11;0;2;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;7415;7415;1;1;0;0;0;0;915;915;3;912;3;912;116;112;267;215;73;74;239;272;77;96;63;70;0;21;18;9;0;0;41;27;0;2;3;1;0;0;2;2;2;0;0;1;0;2;0;0;2;1;0;5;0;2;0;0;6;0;2;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;7505;7505;1;1;0;0;0;0;1078;1078;5;1073;2;1076;144;145;358;255;89;78;230;253;123;176;57;81;0;23;23;12;0;0;20;22;0;6;2;2;0;4;2;1;9;8;0;4;0;0;0;0;2;0;0;5;0;1;0;0;8;0;3;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8005;8005;1;1;0;0;0;0;869;869;12;857;7;862;76;76;166;125;109;90;199;200;88;117;123;131;0;32;30;21;0;0;23;22;0;9;6;6;0;2;0;0;14;16;0;0;0;1;0;0;9;4;0;3;0;4;0;3;4;0;2;0;7;0;1;0;;
26.09.2021;Bundestagswahl;14713000;8015;8015;1;1;0;0;0;0;916;916;52;864;4;912;100;94;182;161;105;69;195;235;93;100;117;139;0;31;21;18;0;0;14;16;0;12;12;7;0;2;5;3;3;9;0;0;0;0;0;1;4;3;0;2;0;5;0;5;6;0;3;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8025;8025;1;1;0;0;0;0;868;868;4;864;4;864;111;109;169;130;112;91;236;241;72;91;89;112;0;17;26;22;0;1;22;21;0;4;2;0;0;1;1;0;6;6;0;2;0;1;0;0;5;3;0;2;0;5;0;5;4;0;2;0;7;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8035;8035;1;1;0;0;0;0;820;820;3;817;5;815;85;80;171;128;112;107;219;226;81;97;92;106;0;19;24;21;0;4;14;9;0;2;3;2;0;1;1;1;5;4;0;0;0;1;0;0;4;2;0;2;0;2;0;1;4;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8105;8105;1;1;0;0;0;0;718;718;15;703;10;708;89;97;163;126;75;61;160;147;69;88;73;97;0;24;25;22;0;2;21;15;0;6;1;0;0;0;2;0;11;13;0;1;0;1;0;0;6;3;0;3;0;0;0;2;4;0;1;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8115;8115;1;1;0;0;0;0;672;672;3;669;2;670;98;89;168;124;78;69;170;189;54;73;61;70;0;10;7;9;0;0;21;14;0;5;0;0;0;0;2;1;4;3;0;0;0;0;0;1;3;2;0;2;0;7;0;2;2;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8205;8205;1;1;0;0;0;0;969;969;8;961;4;965;120;119;300;215;99;96;205;220;78;124;93;116;0;13;10;11;0;1;30;22;0;1;3;3;0;0;3;0;7;9;0;0;0;0;0;2;3;1;0;5;0;4;0;3;6;0;2;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8305;8305;1;1;0;0;0;0;710;710;5;705;4;706;110;116;205;148;52;45;149;156;80;103;52;65;0;19;12;7;0;2;18;16;0;2;1;0;0;1;1;1;9;11;0;0;0;1;0;0;5;3;0;3;0;6;0;1;5;0;5;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;8315;8315;1;1;0;0;0;0;727;727;6;721;4;723;121;115;193;166;70;68;166;171;67;87;36;41;0;23;6;6;0;1;20;8;0;4;3;2;0;0;2;2;11;12;0;0;0;1;0;0;2;4;0;5;0;6;0;1;15;0;2;0;7;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9005;9005;1;1;0;0;0;0;828;828;8;820;3;825;43;41;171;116;114;81;175;175;84;112;166;212;0;20;28;19;0;0;13;12;0;3;0;0;0;3;0;1;16;22;0;0;0;0;0;1;4;0;0;1;0;3;0;3;5;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9015;9015;1;1;0;0;0;0;782;782;7;775;5;777;49;51;161;113;100;90;179;177;59;83;156;191;0;10;23;15;0;1;22;17;0;2;1;3;0;0;0;0;16;9;0;1;0;0;0;0;4;3;0;2;0;4;0;5;3;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9025;9025;1;1;0;0;0;0;771;771;2;769;1;770;55;54;133;99;110;86;166;152;77;104;162;200;0;13;15;17;0;0;20;10;0;5;3;2;0;2;2;1;17;13;0;0;0;0;0;1;5;1;0;3;0;2;0;5;3;0;0;0;0;0;1;0;;
26.09.2021;Bundestagswahl;14713000;9035;9035;1;1;0;0;0;0;730;730;2;728;2;728;57;61;126;98;92;68;186;169;59;76;158;197;0;14;15;12;0;1;10;9;0;2;1;1;0;0;1;0;11;12;0;0;0;0;0;0;2;0;0;4;0;3;0;1;6;0;2;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9045;9045;1;1;0;0;0;0;792;792;3;789;0;792;54;53;153;111;92;71;173;157;81;120;160;197;0;19;25;14;0;0;21;12;0;4;3;3;0;5;1;0;16;14;0;0;0;0;0;0;5;2;0;2;0;5;0;3;1;0;2;0;0;0;2;0;;
26.09.2021;Bundestagswahl;14713000;9055;9055;1;1;0;0;0;0;779;779;6;773;3;776;56;61;146;108;95;82;177;166;66;84;167;200;0;14;21;13;0;1;9;5;0;7;4;1;0;2;1;2;13;13;0;1;0;0;0;0;7;1;0;3;0;6;0;6;1;0;4;0;5;0;1;0;;
26.09.2021;Bundestagswahl;14713000;9105;9105;1;1;0;0;0;0;927;927;5;922;1;926;72;74;203;156;125;111;191;180;104;129;135;175;0;25;30;15;0;2;16;13;0;4;6;3;0;2;4;0;18;21;0;1;0;0;0;0;9;4;0;4;0;5;0;2;6;0;1;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9115;9115;1;1;0;0;0;0;880;880;13;867;4;876;60;64;153;107;126;107;205;197;86;111;153;208;0;20;26;12;0;1;22;16;0;6;2;1;0;1;1;0;17;13;0;2;0;0;0;1;6;1;0;3;0;5;0;0;4;0;0;0;6;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9125;9125;1;1;0;0;0;0;882;882;3;879;5;877;54;60;180;128;120;108;241;217;69;107;138;184;0;19;26;15;0;1;20;13;0;5;5;2;0;1;2;0;8;5;0;0;0;0;0;0;7;2;0;6;0;4;0;0;4;0;1;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9135;9135;1;1;0;0;0;0;835;835;5;830;3;832;69;69;149;110;97;90;195;193;89;94;166;189;0;9;21;13;0;2;15;14;0;6;1;0;0;2;0;0;15;18;0;1;0;0;0;1;8;5;0;2;0;7;0;7;5;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9145;9145;1;1;0;0;0;0;878;878;3;875;1;877;70;74;194;142;110;91;196;185;85;113;142;181;0;17;26;20;0;1;23;20;0;1;3;3;0;1;2;0;9;7;0;1;0;1;0;1;8;4;0;3;0;8;0;3;1;0;0;0;5;0;1;0;;
26.09.2021;Bundestagswahl;14713000;9205;9205;1;1;0;0;0;0;726;726;4;722;4;722;73;75;168;121;77;71;191;202;59;72;93;106;0;18;7;4;0;1;25;20;0;6;4;1;0;0;4;2;5;7;0;1;0;0;0;1;5;1;0;9;0;3;0;1;7;0;1;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9215;9215;1;1;0;0;0;0;677;677;9;668;3;674;92;97;141;111;88;82;188;189;47;59;54;65;0;20;12;11;0;1;16;17;0;2;5;0;0;1;1;1;11;8;0;0;0;1;0;0;2;3;0;2;0;3;0;1;6;0;2;0;2;0;1;0;;
26.09.2021;Bundestagswahl;14713000;9225;9225;1;1;0;0;0;0;677;677;11;666;3;674;88;96;146;108;82;90;179;190;50;62;70;69;0;16;10;2;0;0;23;23;0;2;0;0;0;2;1;0;5;4;0;2;0;0;0;0;3;2;0;4;0;2;0;0;4;0;0;0;5;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9305;9305;1;1;0;0;0;0;768;768;7;761;3;765;83;91;181;126;107;87;151;157;82;93;97;116;0;17;20;19;0;2;16;13;0;5;1;2;0;1;1;1;11;15;0;4;0;0;0;2;1;0;0;6;0;4;0;4;3;0;3;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9315;9315;1;1;0;0;0;0;734;734;2;732;1;733;79;80;157;108;101;98;150;136;72;88;108;131;0;27;15;15;0;0;22;18;0;2;0;1;0;2;0;0;7;6;0;5;0;1;0;1;8;2;0;2;0;4;0;6;6;0;3;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9325;9325;1;1;0;0;0;0;736;736;5;731;3;733;76;70;151;113;95;81;193;196;49;78;115;128;0;18;19;16;0;0;14;12;0;2;1;0;0;2;5;3;3;1;0;1;0;1;0;0;5;0;0;3;0;3;0;5;1;0;1;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9335;9335;1;1;0;0;0;0;729;729;4;725;3;726;75;67;149;113;99;77;174;160;59;87;86;118;0;16;14;16;0;2;21;28;0;4;4;3;0;2;3;1;19;11;0;0;0;1;0;0;8;3;0;8;0;7;0;2;12;0;1;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9405;9405;1;1;0;0;0;0;448;448;5;443;1;447;82;80;127;102;31;33;99;100;49;57;27;39;0;14;4;1;0;1;15;6;0;1;2;2;0;0;0;0;5;6;0;0;0;0;0;0;1;0;0;3;0;2;0;0;1;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9505;9505;1;1;0;0;0;0;796;796;10;786;7;789;82;78;256;171;49;49;181;206;100;132;60;81;0;17;10;11;0;0;20;25;0;0;0;1;0;2;1;1;7;5;0;0;0;0;0;0;2;1;0;2;0;4;0;3;15;0;1;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9515;9515;1;1;0;0;0;0;749;749;6;743;3;746;107;102;268;204;63;58;130;155;70;105;43;65;0;10;16;9;0;0;19;21;0;0;4;2;0;1;0;0;8;6;0;0;0;2;0;0;1;1;0;4;0;1;0;0;9;0;1;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;9525;9525;1;1;0;0;0;0;784;784;6;778;2;782;111;103;232;153;57;75;209;236;68;100;42;63;0;16;13;6;0;0;19;16;0;2;2;0;0;0;1;0;8;4;0;1;0;1;0;0;1;2;0;2;0;2;0;0;12;0;0;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;B152;B152;1;1;0;0;0;0;349;349;4;345;2;347;14;15;45;26;79;72;51;55;36;42;84;94;0;10;7;5;0;0;9;0;0;1;2;1;0;4;0;0;11;7;0;0;0;0;0;0;5;2;0;2;0;7;0;4;0;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;B153;B153;1;1;0;0;0;0;474;474;7;467;1;473;18;17;42;21;169;111;40;56;43;59;111;127;0;16;16;19;0;0;5;8;4;5;4;3;0;1;0;0;12;11;0;2;0;1;0;1;3;3;0;0;0;4;0;8;;;;;;;;;0;0
